Id,ArrivalTime,FlightNumber
SEEKT5T0J7VB60KCZNF0,16853.803038113696,BM2616
5QWUZCX158WLIVYJ7TM7,15519.41762,BM2616
7FNK020EJ609CBF2GCXL,13767.399441270845,BM2616
2CS22KT1NGTHQJ5313SO,12270.658714399275,BM2616
PKS7HL8RQ0LEQ2XBXE53,15747.025834740578,BM2616
J7PBBYSO4K6X1NWKRBOH,11706.020636232588,BM2616
1F95D82GZG0N4PVL2BC6,16846.373894503595,BM2616
8OUKMKRY7Q9WZLBXVVZ3,12405.761858196945,BM2616
YGFE86ZIE0TO58QRX3ME,18764.152279458685,BM2616
X5LHFD59TPZ8IZ9VF88W,12942.971439061368,BM2616
49O4A681PIURTRXSGKQ3,14378.511031016427,BM2616
KXLFBAAF0M4CHLO8UOSP,16346.595763435436,BM2616
D2GP4GNEEVLRGTFYB405,12520.432025123762,BM2616
ZJ61OIMBSX93FYQ8URVD,10345.716468004674,BM2616
AFRF99P1CDUHLLNTECLK,12537.812343707628,BM2616
BKNUYD2FK4QOPBSPKO07,15335.937262848738,BM2616
LRTNN5UYRPF8AN4X72M6,11073.51932987253,BM2616
VEOT5TTWU3T67BKKELZX,15627.096486578363,BM2616
DRV9I4D1ATNTUFBJWCN1,15318.430889456242,BM2616
SRB852Z5F8YKZIF76UKT,15876.299579983515,BM2616
C67EBB7OQBPF0VD3Q7O5,12715.065903735816,BM2616
OUSEZ2K07Y1VP94839OV,15397.033549770611,BM2616
TQPVX8OFYDDFTZXBQCFQ,11880.834080459412,BM2616
MP6NF9BFZIBJ7KC94IQQ,15315.905181747738,BM2616
5TA7LXM6OBIZYTC2DHBS,15446.737382277373,BM2616
OJHGIH2LESN7XNJE8UHC,18242.03269453707,BM2616
SH7A9VMAXKTNX88KBW6P,15785.786972874668,BM2616
LKG6A44ELI099ESEXUBR,16411.488583642473,BM2616
O3K3I495WQ68ZRZY34GL,14915.918419993286,BM2616
C6R0OO0B7AG9X7MDB8YA,12827.487050144144,BM2616
1LZBJ1G3O46YIOI6QO3K,17631.17954289031,BM2616
EH1RELRCS1FWEAKAN0XN,9024.329169,BM2616
IS1TP7G5HLK4WO9RNOEW,13412.920872991941,BM2616
S3G629JRGSHYXDDAFTGN,14143.822201082408,BM2616
0G6VVFTJVY2QUXLH0CRZ,13937.836910595644,BM2616
SCD3CLP4RUNTR71Z613T,15802.971653652869,BM2616
5E4P6OPVDG4XAKB8T7JJ,15475.252031599512,BM2616
497Z94ZGP0SK4OX5CVLN,12722.89013572072,BM2616
DOYSRGZSULRVPWCDWR8K,15748.26414295721,BM2616
3FJR60IPA7LK2KF8PLE1,11979.687214125232,BM2616
N00LLNZ6GPB1T5MAPMCH,16499.63691602314,BM2616
S1DNEA5IJ6G0FLYT7RRK,17367.972053131685,BM2616
2FTKXVI0KD85RQQON8ZT,14291.499091537898,BM2616
CHTTFI1A2LS8WFAS1GGN,17331.110267216525,BM2616
2AJCLQS7XLZBNQUARBHP,15239.413896539003,XC6333
USQ6ZAUI5C48Q56FB5KB,16474.23796731224,XC6333
9EUW9ZJATIILI6NP83NO,12676.77586928146,XC6333
X73P06JTJBAPO3A6WM7O,14046.15436187533,XC6333
GRT59NOIA0KGQY1C4KF8,15561.985550773374,XC6333
XQC9ON7KERMK1ORCMX5K,17483.103776686254,XC6333
77VQNQYLIEO1FORXAQ0S,17323.11563,XC6333
YUEDJ5FBFYRDUSAQIB8X,15923.134341162528,XC6333
OC96R0749KNO5T2ERWUE,19361.926782241055,XC6333
7EP83RNFYY63VDZ3LORJ,16658.034647899694,XC6333
TI896B6D6WUXV1W0VDEH,17618.116289919148,XC6333
E4KDIU5GYIIJFDRV6AUE,16548.68466136741,XC6333
1HW25KNE5BSPZ0KB4J3U,17746.234898168415,XC6333
XMZOG62UDUFJI961IECO,15154.937278286983,XC6333
L1E31F3LK4H8XKPOHO7F,13362.699622858294,XC6333
1RW63PMHR1EMTVX7AI2E,17908.438604414503,XC6333
1SC4GZ7J2OGLPRWA7F2T,16057.166485742167,XC6333
EJOWERZM7L6OAX6YXZ46,19557.841246073003,XC6333
XQDRU6KOH0MGXNG2A1PA,14978.156688813111,XC6333
3TIC0Z1AFPUXMOL0SYF7,12120.264809179398,XC6333
YHQSGJU6US98E1TJNWJ3,19630.093911016666,XC6333
0H9JXNSLVI2S75426X56,16545.757585437896,XC6333
ZD8ZTB5685R5QVCEC5OT,18350.630830551014,XC6333
EHJ7HW5LCLR77VPAN450,17679.06442754496,XC6333
CMIITMZQQDL6XANJJ5T1,17927.375244162606,XC6333
UV7YASXLBPBAL8YNBE6J,15645.656837684524,XC6333
70ZI3ETKHITV7SM5WNMA,15891.388675591592,XC6333
LCVW43MZ6X34G3VW3E34,18357.66817834709,XC6333
L42WSTJF32LSTHDJP2TM,12833.582015451087,XC6333
56L5AN7RFF2ROICJ0B6F,17087.878789843373,XC6333
SC78MLR9CKE85UK8AGU2,17005.631284394527,XC6333
43OJPL94743Q2XR7RSQT,15546.548444657823,XC6333
TBVA81E9EUTCVP2ZF3G9,13932.293259857513,XC6333
9RC88WOQIM37KNLS7T2H,16690.215854302907,XC6333
GLYF8JTHLN96LT821LIX,16189.842059291543,XC6333
DKVPDNWN9PPQJ6VPDKHO,13041.770787959913,XC6333
Q6YB7D9ZS6OR78O4W0YG,16043.792117606028,XC6333
6FKGZ6JAV37ZF2CSO7B4,17936.971604588885,XC6333
Z8WJOMN86ZS1UEXTYWU2,17033.723148653004,XC6333
U781P1O7X69749T7PZC0,19002.88601096195,XC6333
EFVX4UN9YTAC9KH8O36P,10668.546221785446,XC6333
05NJ82K0BEET6O43TQQO,17657.61156505443,XC6333
KPWI3C3A2VAUIVNWDPS6,15537.706936381572,XC6333
JIK8B0RAW06GEGGUUTEI,13876.507258545917,XC6333
SGUFU7T8RLP0RZMXEFZ1,11496.961812401998,XC6333
GIJ68BFHR0V0A157CXYZ,16878.38111271488,XC6333
YZG2L8FANCF5KU3JQZ3V,13797.494579422762,XC6333
8C9SEIPP9YZSS5KI17E7,15696.065005296543,XC6333
4G5QR9TQZPMAX53XTW1A,18396.974970204352,XC6333
RBUXF4S71MNLNUJNP5GK,12663.26796932312,XC6333
0VYX00P5J837C6Y9SZC4,13487.978895271504,XC6333
A8RSCWUYCLJXGTPGYCYM,14479.96603,XC6333
5IYIUPFIPY6X00RVF9RP,13270.023118452804,XC6333
LTRITF4A7IT52SJW78HK,15722.572595936595,XC6333
AFBZQWUR8EFQH02A6AVK,18705.350500091015,XC6333
PSP9CXKBP32VABB8WAUU,16753.073786856985,XC6333
EMNLL6HMEBH0W56P7GSM,17079.32455267199,XC6333
B5RPH2RAYNO2P3BP9QIO,16459.538638223945,XC6333
A6SR50UQ598FRYHEVCV1,16227.13111874924,XC6333
TGR0H5TWSF84MFMQUX8C,8276.390512008185,XC6333
BWCGJSA5QHU8SR1NO5M8,17820.920934617698,XC6333
XAK68A9DNO0A6F1GKA37,11972.48641208112,XC6333
4K5S9GJMZ1TE74CHEDYP,16475.822386666165,XC6333
QE2FYUVTS8N4IRPTYVFU,18460.16618411339,XC6333
9AN952OK6LIYVOJSUIX0,17071.25707586315,XC6333
JYEG0DCB54K4NTONRIDK,15078.612940456267,XC6333
B8C3B9R16BMDTH0PBL8O,18049.88961729546,XC6333
IKPZ2Y7EIQ519GSOGQYJ,11933.53515373595,XC6333
92PVR15MJTZIMB59YIXZ,17814.87143606739,XC6333
6YEIIBO6WNA9C2ZOKOG8,11496.393651853383,XC6333
TPA89M4TU0R67CFCLRH7,18880.08240421524,XC6333
CBBJ8VI6BB47YHW6WCD5,17969.194475848435,XC6333
T0EQ3TNFYPPRPSVGRM8P,17247.35697013049,XC6333
Z3640YHSS8RQ5X8D30BT,16869.700888131185,XC6333
RM4FZ9MRE6ZFP75O5RHX,15530.765039846703,XC6333
XF8WIL5XS7I6L9LZF8JY,18091.826073836422,XC6333
AQLU74SIBOARYIXU86WH,12271.643960053168,XC6333
76WPL9WBIU8FNTRRC5BE,16219.698621707274,XC6333
IIHQS65ZOJ4NXY4ZBKS8,15734.58783112517,XC6333
392RAR2W5FI3JP5639QC,14714.654774060311,XC6333
BICG5B40UGUOKQJ1IAX9,17734.93448369753,XC6333
QRQ73JY1EZL0PETGW2VN,18481.380801802254,XC6333
7UVUS9G4BBPYVKZZ6CYA,17069.042255330336,XC6333
X3AE7EKYJKQXKCCH3J78,18239.600732977287,XC6333
E9BQH2NO1DYZRUCQMNKA,16642.430993605463,XC6333
23SYSJ77B9C5BO947CFL,15918.499202006948,XC6333
VS31R6E38929W665F1BN,18699.853920120127,XC6333
JJ6OQ3XKMX4JCOUGGP9N,18416.87616301552,XC6333
IIWS4RHZT9CJ8A2EWHPB,13832.72537746049,XC6333
0CY1SJ1Q2KBDAYGAL4Q1,18522.773666019202,XC6333
OL0RZ1IRVG8RR81CGKSY,19150.31052833929,XC6333
2PXS5Q0QG9HW5CI9981Y,14453.450239293496,XC6333
1YWN7M79GBQ6RL5GKPU1,12135.740016554262,XC6333
7C47FMZ1YXIKU6G4E8TZ,20312.20518639387,XC6333
L14FC59LXRYOYZL8G5WH,12245.801563799347,XC6333
U7A6Q9R7236YZ30KMEBZ,16028.629151345333,XC6333
HZM6R2LTJLFBJK6GS6RK,18916.102981507698,XC6333
QQHGAZA1A1BN4JJZBLGA,17561.43429913907,XC6333
8ZSJT1APD6RP426J0G85,16723.13929,XC6333
04EXTHY38AUHA1SCGUUI,17252.555398545723,XC6333
C01VD7W8FSMNA1N534OQ,11287.648485735654,XC6333
Q42MSKT90P308AO9QMWB,13770.383807188598,XC6333
7MMO8Q6IMU8OKKDD8Q5N,14214.578105992572,XC6333
3FB3WROBRVEKNISHNENI,17094.85971,XC6333
MPKLGQ3GO9RL83UROWLV,17458.38045503514,XC6333
8JULY5WII0LBJCXWUJZX,14274.870078766122,XC6333
3AREEUR6TEFQ1RLMFQ3E,17282.9776,XC6333
SNGKWO5XE246H84KI9G7,14355.651560244081,XC6333
BRHZMXK73XTF4A6KKD7T,15308.084282147624,XC6333
PJBUDL2STQMKFLMTUB91,14567.574898029714,XC6333
912N49SX3JOITIB5YPXD,16220.76856211684,XC6333
PGHDA9XDKLZHWM81GZVQ,13245.098440130034,XC6333
5OR8UMEKA4X2558QXW6K,16494.38333165461,XC6333
2WQGENANA7IO50SQQDIF,18518.321023710767,XC6333
ECPN6AZOYQ8XGEEN3Z5F,14277.262071431498,XC6333
8BJVHI7W8XXJ5851BVVJ,15690.77563447235,XC6333
B8EMVGBOMIJPQHXE25JS,14521.478884384534,XC6333
QIICXEX5UNSY1GNW6JHK,17861.006603270165,XC6333
2RE8WQT6JWCNJ3GYPNQD,14972.214485641403,XC6333
F8EUTN95G5T2RZYUHXWX,15516.821138863228,XC6333
RXW4TEKDYMU1TJ8UABDB,14412.345266538076,XC6333
1FGLR52M4GGKCTR98LPH,12900.738047010489,XC6333
GUTZ0TESRSG4YDD52G4C,17135.879868202544,XC6333
GQMQSW7QRY6V6KT4OLR8,18450.484004289156,XC6333
9UUHUI90YYNWILRWR60R,15621.020683154804,XC6333
LUJ0P48PVEUBK6Y32ME8,19327.008532702297,XC6333
T5KGDL7QOW9HD699CQ5E,18036.54816609234,XC6333
TLXWJQBMD7A95GS3ZG41,16384.802801138503,XC6333
7W4SUIW8P60C9EZHVKY7,8233.117982,XC6333
CEU5ZI17E6Z1I2I9TM2W,11584.00012391372,XC6333
1YNU38Q47LB8QNLEUFLB,11985.71137145879,OO2037
1RCPYFTKM8I3ALB1OE5U,18570.11970718382,OO2037
C674O7Z3863HISHQIZ38,18474.855655551797,OO2037
OHX965G04V96LC14R49K,15665.645325128182,OO2037
FUDVUWVTT0CV1I7DIVTH,15304.52485966105,OO2037
OMVHIIAP84JV0LLAO5HK,16793.48866436913,OO2037
460OY1ZNH2CFRQXHCUQQ,17300.179926806668,OO2037
NG5WXN4MF60QOAKK5RMP,16424.24816897492,OO2037
QWGWOV168B3R5DUXSX7U,15760.329895706916,OO2037
F6B8MKFCL2989V82E9YJ,16791.093950900176,OO2037
SZBXV6KKNCQ2CORB6ION,12838.547033685356,OO2037
CQG69MD9CQ2A2C7VKQDY,16693.803848023294,OO2037
WT37QH60N9NH76U2NYMB,15897.952731537222,OO2037
9COYPK83AZVMSA16HN0C,16188.981993279049,OO2037
77A5Q4QBB8T83YWJHB7P,13009.514912068473,OO2037
39ZUULA3OKRUSX203MX8,18346.393449657895,OO2037
JJOJPVWPXDDUCTBPMIEC,17886.982912260642,OO2037
IUQVNQGTRCBTJJEYFLLC,14970.458641081146,OO2037
X6NV1UUH4R5XU8443J39,14573.917671867308,OO2037
HO56GL17EV4J45AVX7KP,16646.770900336523,OO2037
YRBV5TDZE9RMBDZCTXQM,14663.328300320562,OO2037
4JLK4MRIHWGQKR1TDXUD,12593.455204409673,OO2037
6XHB7I4JQOPU2RI6EMBQ,17127.130204263536,OO2037
5AX4KEBV2RWTL9P7NYJT,15472.466591722892,OO2037
DFSXUXILRPTOPKTA4Z8L,18126.062806033064,OO2037
0GRKZRI19S3ICUBVTWWM,17424.533971704037,OO2037
CWXKJUWLVN8030YQ1760,17446.826549658108,OO2037
TEJS4P7QZMCWMXFBGXFL,13552.90539761207,OO2037
BTMOMX9DHVMO8O2HUX7P,17538.065611092123,OO2037
EMKW2DWD0NGMEFSZP3B2,18771.996862768923,OO2037
QQSP7YU8IGXRUAGLS169,17897.801970493318,OO2037
CUPD8JNEEFFSJJIROBEH,18758.499304115725,OO2037
WTHOXCIN2UT8JJZ2UUHJ,17521.78398309192,OO2037
KXPM3LTB4K535P3EEI77,17887.502788449696,OO2037
4PAI6RTTPANIQUKXXR0V,16793.739088054077,OO2037
R3P7LB8CW9CAB2OQ70QX,14965.498469130467,OO2037
OHY33HBORZRQ470DMWHT,14945.561281983595,OO2037
5IABCHVL8YJMYQOBLGCN,16174.732775358545,OO2037
5DUFEJK6DUJW1KLKUE55,14926.496730631517,OO2037
4XP3SZ6BA2DX8VU9WCJY,18596.720818561553,OO2037
3WDRQQYOE38ZSAF352FK,14118.989411406068,OO2037
08ZPTRCX9Q2AI45YD7MI,19027.153062092864,OO2037
2OI7I1B1V9PECRAB9RKQ,11872.424372950873,OO2037
ELFLVBZNV0A3BF65VRZ7,18956.570105474184,OO2037
FJWT4WYZ73ZTL9L6RJH7,16210.546430511364,OO2037
JXYBELM4KH213J5VZMEX,16738.296719086717,OO2037
4H5J8VR98QXTOFLV89T1,18573.151867963177,OO2037
230AZCRL45WE9BUM5RGG,16452.072396622676,OO2037
YI5BBXGCEE4VYXTPOYS1,13755.961945941674,OO2037
SMU1G4IQ270X130UDXZ6,17623.513254188292,OO2037
2819R0RGDE0UCHIQERG1,17647.761413194905,OO2037
DX1XYU7ZF153PLJ6DFHI,16285.33907855005,OO2037
PJ68POPVZEDHQNLXNMUR,16877.96785884905,OO2037
M0776TQBISWD351BYHW9,17725.92765804373,OO2037
E45NGJFZCE1QSRYYTEI5,19001.648933030563,OO2037
1JJ7QHQ9G0HXZ56J5PEL,16333.685173068465,OO2037
230MSP0PS44NYEQH3QUP,16376.181166061473,OO2037
92THZHRVT4CWO3L8YN5H,15918.482449039224,OO2037
IQXEBRQ6RZGZYALXNJ62,17739.58845021361,OO2037
XI5SMC4QEJM8AC5VDHQP,16890.464265070565,OO2037
XXYEWVJYX58TXVC8DEYM,18601.56780341871,OO2037
FECMNPGHWCIXYDB3EGPH,14307.67856,OO2037
UN3UZBFFKKR22ZXJSEAZ,14733.510156500757,OO2037
VRT4ZGALG3N7XO1VRO3Y,14347.21962309199,OO2037
7PHYX5YKOKCOU8D68UT6,16865.106438358547,OO2037
LGZDZA6KJLCC1GJKV2IF,17149.34943553699,OO2037
WUM4SN6SYK25W8E8NCTN,16868.179933871732,OO2037
14MC1ZU2P53AH7IWG8KV,16490.649556935023,OO2037
C5J7T376BXZYD56MNMC3,17466.82893770137,OO2037
749GQFW3NWQY790DA386,15604.339530397172,OO2037
KG8IFRGIDUF1OZ6NTXQC,16167.216120396988,OO2037
124LPBFIQXRLYDHILAG8,13795.530304116728,OO2037
YKTLUHH0DYCXRKZMBFJ8,16572.29617875736,OO2037
MHV1R76HGOM2738RZOH7,14736.844564316641,OO2037
91DSLYXNCXS646029433,16861.15892753168,OO2037
0W63NKP2QBC34PTGT9NN,16241.667283858296,OO2037
8HW8BBCG61VFJP7YU4LJ,17825.682020100718,OO2037
42GICTLJB4XLBA44YY7R,17253.152864569387,OO2037
1BEPPJ09PDHWBR3J8E6V,15275.35896610297,OO2037
CJ609HKCANK5UPRFG8VV,17251.229621550054,OO2037
MXVBRSXO5T31WJ9NI6OY,15558.745062187934,OO2037
WD9D34JGTECVZFCFOVFU,16929.75578733394,OO2037
3WHSM4H0V5G7OD9LOTT1,15155.235897688019,OO2037
IV05DI66WD2TLSV2OPT5,16353.33710560121,OO2037
RB8ADC80DNJ32WQMZOJD,13631.228263403316,OO2037
GLHBI824C0KNUXD0LOCK,16077.812142592513,OO2037
SDIUAKLJW08WF99724Y6,13611.020083992697,OO2037
6Y4EWY18WKBV7YM4NTC2,15424.539971818882,OO2037
D8I6VP7T14KEPC1XATF9,16807.39995687102,OO2037
5NCNJ474MMXCDF3CQVPR,17213.336088220585,OO2037
YHJ7GQ2A0ZAZYXXYLIN0,16568.494540525855,OO2037
U8XEUL3VN48CNB4XDO7I,17320.542357184786,OO2037
74KBC4NJYC3R3W0PYW79,17346.41608127374,OO2037
PLQO2IXODIPPAZEL5JCM,16872.971069234154,OO2037
QYGCLGRUNB0IE9RB4WVS,17613.00098604776,OO2037
SH0UFW469QRAO7F11GVF,14639.305356243922,OO2037
O9FUQYJM0H53SU55OR77,11295.77151527522,OO2037
C2M1KAY40NB80K6N3RM8,14748.266729149374,OO2037
HEXBZJNW7DRG2Q1014ZA,13727.45763445989,OO2037
8B6K05SGJM8AM6A91XRL,17923.985952579624,OO2037
099PWSNUZGWWXEKWB9QD,17086.18085599506,OO2037
M9ZOXG5EHQOIA746JW6A,12711.79592,OO2037
CGVET5Q32CLA0XRCO4C5,15715.559533504504,OO2037
6U9OJJD2AZM1OVCOALU5,17403.027183817234,OO2037
4SGGYCJ5SKFQFGHAOS4W,13233.343793356846,OO2037
Q36E4UPC31LJZ30GH6CO,16320.580268179074,OO2037
46ZXNU3G2E9XAKL4NYG0,19368.505135204367,OO2037
X4WTJ3OM02HJG0Z3HUKV,17099.636696824506,OO2037
2DY8QQ7L7M7DJASOMCXR,16072.244844763061,OO2037
244K27IZG1Q0C5BVD311,14481.995366823381,OO2037
KDITHU0X663773OGLRKJ,16968.30082273372,OO2037
2NZ9SZAL0P6U9XS6ZDJG,16324.295792785326,OO2037
Q5JCND7RWZHOZX28LODR,15951.42721791367,OO2037
OPPAR7LG7LVPMNQI0NMQ,19202.74799340919,OO2037
C66U05877HCQJCJJKQ2U,17023.66848744044,OO2037
LOCFMS8OFO1Y3NT3ITN9,14213.454683067666,OO2037
0XGBE665EQ9H4JG49GHK,14978.956840708102,OO2037
EOQRALU8QAA3BQTKNVFM,17084.055521855058,OO2037
5L2JO3Z8QYR79W84CZUX,16322.006371348623,OO2037
3BPJEJUG6PF5P53U1S2W,17010.086313585107,OO2037
A3T5VE3ZML9OQM260K61,16431.85183472917,OO2037
OBC94U4HO16IN0MXAK3Z,15476.516572254923,OO2037
QXNONWX8SEYVRIF8VA5J,17501.934659103867,OO2037
7PN72WSLOSW212MWTO8Q,17386.740479976776,OO2037
4HL7GV1TMQJMUIQBSLT6,16331.489818029995,OO2037
0NM2H5FVETMAWY47QO0B,19780.929857076906,OO2037
OZRUG14EQW84IEWUWA7C,17661.132023911512,OO2037
QMK8976RMJEY7ERQB2KD,17507.180885449063,OO2037
KY9QJCUML2CV43E0JMZP,17719.159248270153,OO2037
15G8T29V2JEEW5M9YU6G,18044.651208710573,OO2037
UXZ4ALPHX79PKCM2CS2T,16881.567560278694,OO2037
NCQZ4U4UERI8XZU477KJ,15081.880432437058,OO2037
301BQNN38UDWZS3MF0N8,18268.603156353896,OO2037
81OG6CCML8U3UCSAFEU0,18828.076715263443,OO2037
74C1GTJK0XL2CE20UFA8,14619.751443436087,OO2037
I7C9BDW7TANX7JXX2YOK,18751.167119294278,OO2037
KMEAQVTQR0OONE49W8J3,15929.467433804311,OO2037
IPKSMUD856Z79KD7BYBO,19784.95271064277,OO2037
FWF97TR74MV4FM0220MC,18249.65956621173,OO2037
JLO4YHE350QZ1FM88HRF,19905.61095649368,OO2037
UK85YDOSTBQ3MZJE6TFR,18809.962129550087,OO2037
YOCRQVA1ZJ4CT4VD5OFR,16714.56979627248,OO2037
SRT4IMXTWWSWM594WTY1,15481.95357631084,OO2037
W01D9MNZ8GWH411DW4H3,16308.322866443701,OO2037
SD01KY4SJ9A70BT2WFJR,17719.355166540925,OO2037
MAPW6RPKOJKUF1V7RVMG,15235.553106006482,OO2037
G8MZLSSACIXZQ1FSKQT9,16211.708314969903,OO2037
YT7VEK2BW8WV7L7HMYXY,15905.422468314828,OO2037
0FVYMEUBY02S480CNM3Z,18663.26100902591,OO2037
N3XZBR9SRJV9WAXFK4I4,16896.60233702711,OO2037
9GXY1OL0BFUSJ96XM0QF,17720.98224404321,OO2037
Z5GSZTLV8QKXZG4A852Y,15746.235430897877,OO2037
J08LAVKZV3CPOBWO3DHJ,11669.240525652982,OO2037
224KKVBEXVFMAFNGKO8U,14353.004114734762,OO2037
MHBN6N39XY2Y82FWCC4X,16334.711134689944,OO2037
X3BG8ETJSGC98NKWECND,16168.636123634813,OO2037
VREXWLTSSOT8MAHTRN4V,16184.311010617686,OO2037
K5HEYFCG5DF36SFKVP4C,16832.83955315194,OO2037
64RZ5FM3K1PPOIDZAPRL,14624.299081418165,OO2037
XV4K6LSNJAEWSH5SUT9N,14582.233876647282,OO2037
UBAOJT8SMTPVMMSU73H9,18970.49100327428,OO2037
05IDSBYZ2NXJYH3PFCIL,16760.76483598474,OO2037
NMF0BO0PAQEQW3RYT0KK,16719.328714635587,OO2037
S4YA6DYLM5KR0V55W79Q,16870.855948721946,OO2037
75SBU3CDB6SKIOEW2D5E,16766.38247907343,OO2037
97NLVCNP61MG96QYL7HZ,15337.522180526576,OO2037
A3KXHBG942CCWOW3T2I6,17845.055537486227,OO2037
7ZBDNM82LCVQ08B1QV6I,17346.35083614313,OO2037
EDJLP9EW8LRQ6719RVBN,14793.752214364958,OO2037
XBQ9MTYIISTI1WLKN54V,18474.135171802158,OO2037
UFOPI7PQF5D3ZLB5AUQS,16320.203538578684,OO2037
4S2U012OYU1PXPX64FNS,14624.760368019826,OO2037
2TF3OVW34QYFU8IPWWCA,16725.723347099858,OO2037
UWF2CLIQMYDB3WAMNCA2,17132.41496397517,OO2037
39VWH2GETC52TFIUCU7U,18932.665182771205,OO2037
OSYZJ2FIJB1U2A00F1RR,15869.658900406474,OO2037
CL1T5FUSZC10E93JUXBT,18146.716567760555,OO2037
32DPZVZ4115RHZDZJM2U,17451.358970820074,OO2037
G14XHF30X2MRRVV4PLE4,17565.550287361933,OO2037
GNK1G5ZMVWRI1QAACI4J,18361.857056127847,OO2037
GWM4GHQSLSJJI96RADAM,16932.093253353025,HP4524
X2YQPG9AK7PUB7AVYFSG,15263.57073022056,HP4524
G9M1M3VCMAX2KNTUKMKS,18416.18117454952,HP4524
HU6V0YAREL9ORH6HHVQF,17751.63469,HP4524
NTNK8FMHXFBUWL90M3SU,18435.271726661776,HP4524
K1WKKUHJMJRW9N88K4FS,18391.062678867955,HP4524
0KJOGKCO2GXWS83BFMB2,16336.999624554363,HP4524
HMBK4R2CS3E8SGUBPC08,15414.45626,HP4524
SMP4XTK2VP9EMIEGY9OQ,16296.122023639615,HP4524
4XV96OXD88CMS3BGG1LI,20026.361358051516,HP4524
VVPTY2UZ204HIJ3QBRIM,14964.025354319945,HP4524
Z120YEGFNCMNJDU1P0TG,16957.628373319167,HP4524
R60WQCJ7A6Z9193WV533,19221.34527871097,HP4524
E4UDMYAX2WUSGHIZ4SGN,18410.56900925003,HP4524
9V886U8U8QEVTNOC91H4,19249.339764660202,HP4524
B026O7C89UWO9QGZC35E,16586.503015775266,HP4524
S0FXRJOKRNNMEOGOVWCL,15348.625553332291,HP4524
VZR8BEOJ829YQ1UUR1VQ,19567.133745256036,HP4524
1HTDIVVK36ACOBFC26Y2,14015.477798812572,HP4524
73YRX6QDNH0VWME9D3RL,16466.789318919953,HP4524
9M4KJVZ5LWYP6G39FRQZ,15887.837691020679,HP4524
W8KLF03XSB2HMWIUKR4B,17870.183597430943,HP4524
C8VWJYZP00J8ZSWA3F36,19486.539101039692,HP4524
BBLV1O6EPL562KIXHBA9,19804.798055600382,HP4524
PAEC8IRAEGLL0E4LTM56,19269.418485812304,HP4524
49N9NKW4UJ4KRX3AUQXS,16099.376014099478,HP4524
4ADL2A62G0AS6QN4RVA5,16626.774813155927,HP4524
Q47OGNU2MOMK8LABGF15,13820.066674844356,HP4524
QT4PPRQ3U71GO53WS8J3,19265.147745003145,HP4524
XR0NQ9KQVS701TWD8ZYT,18552.09089711219,HP4524
YG9PQSWU2DUVW5D4BKW8,19036.199885164373,HP4524
CPRXJ1F4VDTNORDUGLSJ,18811.269891456748,HP4524
IQ0ZTTERO5K4D422JAX7,20007.587186738685,HP4524
9PYTWL80Z5IU54XK5BJC,16890.908408098745,HP4524
