Id,ArrivalTime,FlightNumber
QE4V8D2D6DD7L41RRXIA,14289.018289943564,XC6333
WWUCF6M11S3WJKZO2BGD,15394.557989722194,XC6333
04PSS43YSAM23I98MKZE,16417.087639142388,XC6333
NAE08IEYWF0I2MV65CHL,16338.620906705852,XC6333
W1KVRRX9MT5IHK8CPPRV,15925.589065624272,XC6333
3LCDFUVGSS87W4V4ZKRD,17418.55936028719,XC6333
AAJVQV3HUVWNB2FH415Q,12865.740734388051,XC6333
CG78W4X0JO9ZR7T9YNLJ,19433.578223464137,XC6333
MKDXWYY4U1R7UB1G1OMG,15308.426756562349,XC6333
ALYBV3N1U283VYPMR04L,14545.279147229367,XC6333
IZW6VA0WJ4PAWM5T3AAX,14277.592623056014,XC6333
H30W0J9IMJNC4D8390X6,15048.14732775736,XC6333
ZOT6VF70XXYYE5OAMXAC,16479.838434790934,XC6333
E4KGUNA8YNVUS8UG1U17,17640.052962584945,XC6333
MTFL29KQ5DU0KFVUOFHP,18212.23016673128,XC6333
T26MO0T8BV4RT5B3TSD4,14182.880753443966,XC6333
VZKV2NDGT0ELZUOPDIFO,19528.291886685332,XC6333
J8MZZPZGPJD3WCWY7N9X,15815.840771872772,XC6333
YHB68YVBRF40URY5TLWW,18134.90952200976,XC6333
UMLWOQ84SVDZDBLFJPOI,14548.236581433888,XC6333
JHL9KJ0RSVUL35KHIE74,16145.176351919494,XC6333
B4QCHS08AO6YHLDWA01A,13360.635518306968,XC6333
CQEBRXC3C702MR2MI1HO,13404.160637773984,XC6333
Z6T25CCXZX556A7CHW70,15010.457812905777,XC6333
SKBLMTZZNE4TR0LG7QCJ,17686.698775825196,XC6333
UIOA4QXHKQZ8NSQMJ7K7,15443.680286274091,XC6333
O7NDNT5UL61CM9VZBUY6,17147.794218054936,XC6333
E6TV4JQZ6K4K83KQ45WI,15480.659404440397,XC6333
W5RZK7E10HO95INWFPXM,16734.79294596821,XC6333
K2ZCMWCGW32ZHHWX6OBK,15808.363067050277,XC6333
WBDUF44FLFZ0PIKK1Z6L,16585.182038192983,XC6333
LKHA8CH6P01E66EM10AM,16457.072473569424,XC6333
6I9WKP2GNCPDT8U2VU59,14287.71068165382,XC6333
R8POUS5L85ZBKPN6O0C3,18674.255300451303,XC6333
2AESDFSZ5WRKAR5DAOEY,17201.66393066322,XC6333
AUEBARSTCT6ILCGAGDOZ,17385.35440887695,XC6333
D7LI323L2X261VB3YP1Q,9687.99417873867,XC6333
MMJ7S4E62TOON8PCGUAS,13702.148150898134,XC6333
V5HQO22R5FXMVF3K0O4H,16092.219323811203,XC6333
7LOE8231IJX1UZ3WDI9I,16715.274999413483,XC6333
8ECFFP2RZ3UBZIVAMNVB,14723.35982570573,XC6333
C5UR81DUWVYATU741GIX,16962.949387991182,XC6333
3GZE1BVN2BI54M73H7Q2,12317.100079835423,XC6333
3R4DCF58FF50KBLQDKMQ,17113.18169382164,XC6333
K3SVT7UOD7II1YNAMJ5G,15333.499202826519,XC6333
BD7YRMTX50IJVMIFAHZC,16897.652325925075,XC6333
0NPLC5G0RAPQ159D4ARC,13265.611467440393,XC6333
PBYHLRZKVJ1EB6WD4LQZ,16325.32977804024,XC6333
2WZ2FIALR04DPPNFU7AN,18365.040483263874,XC6333
3SNDS68DZ0YIRZ5AH1N0,16448.0842135821,XC6333
BV3OUOB0Y4DIZTUIIC9E,13916.43324517532,XC6333
Z0FAY0SAEZKTXN25XSCR,12379.620259065206,XC6333
C2B3FKGHLBCIA4JLZUYM,17276.85586838093,XC6333
E6I1CX48S7A3JNJ73E29,16031.62988884886,XC6333
Z2QGW16YX65TLMWMZJ15,16564.133185657192,XC6333
Q8LDNFCDX4MJ2B1CY90J,13323.066585978419,XC6333
5XFQDF532985BRRWK64U,17641.27123734983,XC6333
NA36L5UHAEQO5TOVYWSE,13046.475713340978,XC6333
X8UYWS3JT58K97YLAVKJ,18793.652566242483,XC6333
DCRS5RNK0M43JA6IGN8C,18054.545338450713,XC6333
WTLP49D2VKYMCE62QQX2,17100.563466658758,XC6333
NMQS8N721NRL1FUR3BPI,12505.831338171363,XC6333
XBOIYUYHHWQVI7WA145U,11990.181686577154,XC6333
2387V2RV0Z5IELFY4NUT,16118.050693510113,XC6333
6GHAJQBOBG2PSO4GPBXK,16900.19054847402,XC6333
M3HGJZIZYIU5Y15L4Q71,15602.900313683707,XC6333
46RZIQ1ANL29C1ISHS81,16171.102743546477,XC6333
DPRE9SHY75YCQ51QAXO0,17718.968384396834,OO2037
X3T3MX9YXKZ0DI97S3IV,16670.49962920323,OO2037
LR6XK3FG09O97ISWCCVA,16798.858677447213,OO2037
S0BNB78YRSQH37G3IY45,14886.594623026755,OO2037
QCTQZ7S1D5OQTPLRO2AJ,13916.520449735513,OO2037
NW5AXWCBNXE9HL43ZTIY,15401.874366044189,OO2037
X6WEAXPHQZB2Y0YS1S4Y,12588.148107526691,OO2037
VM81S2R42DEV3QDN24ZT,18278.87083217819,OO2037
XL0BJP9DCENM217FKBTE,17446.88674668428,OO2037
QHU5W2OTERBZVNIKL8L2,14756.899369329003,OO2037
RSRUZGH8VFHVEDUSP2XH,16837.7418790625,OO2037
3ZKGHT9O5GTDSZH4A71M,16287.305066041292,OO2037
VZRK3OT7M5NJFFA4FJ8A,14938.586849093295,OO2037
0YJK0ZW7EFNQ4KL5JVPF,16728.74797468742,OO2037
0WGYR4AEFSL2ZG3SMLCK,16133.426910950584,OO2037
OPI9R29SMWVBCU1QFGKR,18575.438467390162,OO2037
9YBWJWKXIUQC56FYK3R0,19980.707709648585,OO2037
Q732F8HIT6AEGI89N1CB,14558.06213715209,OO2037
WU2E1N4IZMAQOSXJK9SS,17745.10846167638,OO2037
UZKOE36A3RFCY2WQONVX,14787.612690326185,OO2037
5X33RN2V0NGU3LZAZQPK,13969.616308882023,OO2037
MMMNTDUK3C98CQQLGG8Z,17648.518190020448,OO2037
SDHP0NXDHH2XONY2BK2Z,19083.38739854491,OO2037
SVLY75G9D0VW06Y24B51,18157.683889474603,OO2037
DI8C2ZUC915KFI2GM2VW,16974.409409736323,OO2037
RWEJIZJ8UZH4UMN7PWQ4,11889.044046873621,OO2037
N0MGV3T5SHMB3RB05LID,19254.289536310094,OO2037
H13P2WID7YN7TSGKK9LJ,16746.8845740494,OO2037
2UQ9R7EIW924ZHTHOKZ3,16973.61950101536,OO2037
LFRUHWRHH7TMW9B2RRIB,14658.7531208956,OO2037
3H9YRDH323OJ4HHRILT1,15900.26559438784,OO2037
HOYCCH3WJ5K8040WHNNI,18113.910318216385,OO2037
MAZCJJX6NE3GHR739WRX,15197.851881466104,OO2037
GVFMO5UDS2ZH5WB7NP65,18627.447579948577,OO2037
TZZD5XVTPTSLLM6VP9HE,16488.548210878376,OO2037
4L3N2RRXJSWS818W7SJY,17178.350553234864,OO2037
NM6DRLI6D7FKJYR7GJUG,18093.681636234,OO2037
YF66KCC9QM5ZZEB18T0F,17659.230473253,OO2037
DRJ9FKHSXG5S8RCYC5Z1,19067.375524180643,OO2037
1ZPITDS7OB7SMWFFXXBV,17353.436503811954,OO2037
JSHUTR7UUEG0T3EVTDUU,15757.61074386174,OO2037
6FGDYFAXHGWDHW3CRM2H,15200.260326517044,OO2037
7HGHX75Z1IWJYOKFFDU6,19074.904763924616,OO2037
43RLQMTLA4SQUL1R9N8V,16483.52095529435,OO2037
4C5HJCSZ1R048XOE49UY,15245.970566662427,OO2037
26HJ5YB00A2YSFHR108Q,17196.784796817203,OO2037
E4OHDUOIN3CE3PJZHGTW,15912.857868168503,OO2037
19DH8DTPKZVTFIFBTIOK,15533.369143387561,OO2037
5EF81WE47AMPF0LE8W4Z,16848.063131339106,OO2037
O4R7ONJD973KO4P3NTDK,13912.792469427932,OO2037
F0L2VNLWPE4N83N0IS54,17067.375717179355,OO2037
LCKN99AGUHMKEIZ53TX2,16161.452018381582,OO2037
K01IUV9NY7S0YVAUDJ18,14015.716464768948,OO2037
85R8W2NF1QC5YWXDX0OK,12683.713948885577,OO2037
BN932FSDHUBN9R22IHXV,15340.870781603337,OO2037
W5KG2IY3YWY2T62Z6SME,16605.105503260413,OO2037
1IKE8TX6BJLY6Y09YW2P,13672.035550969918,OO2037
PHFBM700ZBBSSGUM3V9T,9123.492977050622,OO2037
B8T8YCMUCVG82Z6L2QNH,18235.284012633663,OO2037
QNUZ19QKNESIY35374UT,15799.262684873895,OO2037
LSYTT1TOVV85OBMGYIEV,15972.084248880095,OO2037
I4O41OYAZT1SOG4VZXE9,15902.266765141496,OO2037
GUNYJP58KQRM86CVW27L,17931.786456821523,OO2037
E7BVM26KGDCVQ7KT5J4L,18301.23749679283,OO2037
D7O6UXFNJ7NAQPGNLW5X,16974.558123749077,OO2037
PZWUGGSUJGW2WC66O37Z,16707.433106507757,OO2037
IWTRQMTX1VDI2PMEMAL3,16580.55828248869,OO2037
BBO3GHGE635UVZV8CFB9,17262.851815253467,OO2037
7VKO9SOKDRDDKO83SYSP,15009.344263523468,OO2037
FG3QKIYZUCEWN34R083U,16219.022519888891,OO2037
T2GU7LG2NL8SOMVLU06P,16182.805252529999,OO2037
H5UUMDE00A3TNPNJIQR2,16467.044695969264,OO2037
PE26XZP1VCHN3DI87YQS,15404.53306989116,OO2037
MK7D0FPX4L0KKOEEPCX6,19180.641983652997,OO2037
S8PWRPG5BPWZVO5NKNXF,19263.368739689053,OO2037
492QC9S4L0IHEDZS7BLH,16046.693142858372,OO2037
72Q7AKCH1O15EUFD3P21,17480.164018195355,OO2037
NTHQHEQB5D4UPQ6Z7HW3,15030.991289123749,OO2037
TFHP5GUMDWY4KR6T7VCZ,14817.156169525337,OO2037
3T6T6Z4U4MX0UUEWGFZN,15806.648529905655,OO2037
NHY2ZL8WV0ULXH6QPWV1,17166.135550556843,OO2037
PTYZWWFNKTG8A7ZJ9H73,17994.216806295914,OO2037
IY0TM4YO7DITKES31F6L,16468.943041464907,OO2037
CSYDT191VMMBZ3AHDF3Y,18230.86386163487,OO2037
5MXPR9K8CV9LMS1ZPOAS,17076.447615927136,OO2037
5T3B79KLHRT42VP8BC3N,15906.532714023971,OO2037
5FJV0IIOPU7CB4B889EH,13180.627194494693,OO2037
185Y8W434HZZQT9WRG8P,17311.96389387556,OO2037
7TWBPIRLJUO9EDQ7OGNF,16208.53737678923,OO2037
37E4CW84IBD2EOWVMPAU,17100.351037016386,OO2037
S71HC7DONXJEA41R046B,17888.565612667044,OO2037
DVVHYC3X1E36C8OC9I9Q,18006.639819407184,OO2037
ZXOMH72XNRTXLC9Q7D12,18761.856680042983,OO2037
NO1MSUNJBFYJSFPB5E9Z,16613.976214679504,OO2037
F4QFU2UDQ5CGI1SG9TI9,12575.515704188154,OO2037
WJV1RARXQDK8S4K20OZU,16764.827712356353,OO2037
M292EE7EZ49MWUZN4ZD0,12876.282444638322,OO2037
SABYSNEK09TZ2TFWRTJC,18859.62889456644,OO2037
57INLHZW4L1UFT8XK6PK,15505.666360743286,OO2037
08EMCO8RCUQEPGOAGUJI,13629.066285049548,OO2037
AS2IWGEEFI1GJ4D6X94C,16296.833899837136,OO2037
ZV3YDZIAOTC7UNP9U752,18284.901322772515,OO2037
TWBPJABHXT2ABKIYOS1Q,17849.824515164277,OO2037
I4LC1A9UU7E7EIG986FG,15534.512860986746,OO2037
6DBTPSNQXN0GQV3YFK07,17096.12258786551,OO2037
LAVAK1SWKFYMYYE1JGEB,15743.728667785668,OO2037
XPUN4CUFUWFPTN2WXKV1,16212.855334974818,OO2037
8OE4U1SN2WYW5H0YXBS4,14763.542064809397,OO2037
7272NWTIT9J48GVDVXTH,16526.51473165965,OO2037
DFTEPC3ZCXNZT9SEIDXN,19175.664183482884,OO2037
XIXD5KR9WTLRT290EAMI,16558.31626806694,OO2037
OM1RK7MVNFT7LAK798LJ,16258.969376386984,OO2037
F9FHJJF2ZFRSYOMJ3DQG,15276.325074105822,OO2037
VUIZH5ZF3GIPAA8ORJKK,17342.355631309354,OO2037
WV6ZT02QP2I1LRQ27R2O,16528.690849919698,OO2037
NYPTUS9L71BX29TDDJTS,17946.250695184608,OO2037
BFUA6G56CKW2U3IK90T7,17263.756786959144,OO2037
D7UMHSNYA4DPV1KUOPGY,14399.316894904076,OO2037
LO5VFIE5S5OV7HYIDKUK,18465.259488658405,OO2037
6UADQ37WE6WOACEE7O7K,17658.375996189294,OO2037
89RW0TJJQFMHSZZ3I298,13482.646686653636,OO2037
WS34M2LIIWHE098JPIM8,16938.692443823173,OO2037
0CHXH05RX0T2HX9QUTDK,16766.183657898146,OO2037
ZUE3OMQS6REJ0GDMAI5Y,16672.556674718824,OO2037
H6G7OUMK8LXJM7GLODTF,16790.34715544839,OO2037
HV5NWI3MT5TWT4VRFQBW,16400.192335879612,OO2037
ZUUCF8QU0EV7KIRHVTOY,15605.305107647915,OO2037
CBXRRH7TMVF36G77XYA3,14448.572977329379,OO2037
53QAEQZUTPEFA3J7MUR1,14227.920434631451,OO2037
20KG9CYFVYYDH5LBUQ7U,17071.965170597206,OO2037
47U60L4Z67ZWKDN4UG7S,15573.46726321158,OO2037
S6N5VHIJBP2JKS4SXOK0,15901.371672822921,OO2037
VZBIFOKHFBMY5D8WBZ6V,19109.56361750486,OO2037
PSJD62B43UO0CHXX83VM,14595.22233106948,OO2037
X4NEAX23A85RR4U8RGMD,16126.191704349028,OO2037
VL73RW49780T66STVURC,17167.28120139797,OO2037
91OKGPZUJFHNZR67VF23,15735.640129962785,OO2037
KIJXS7BBMX4ZGHCCL4DK,19114.600759271387,OO2037
K3XK0FBHEKINUTA08W82,19715.882425782955,OO2037
TFF6UYCF6IMADGDTBAYJ,16684.694505462357,OO2037
WKS1Y7VT2BXWSIEPIPV5,17532.815966857634,OO2037
JNZ8UDU2JWSHYRPMQTDT,15754.768952717093,OO2037
EIDULO2ESL1NKBAK21RZ,17350.250226128835,OO2037
7YW8NIVR79KS593CPU02,17819.254813621897,OO2037
HKYGOG7PG9NII3JHBDN3,15034.20247519451,OO2037
8YEX9Z29BJ1U7PE8OP42,15125.729043689465,OO2037
GD1NUO6F81XOV10D6BLK,17827.208377661245,OO2037
633V97E2M10MBQGZSNVN,17340.592625894744,OO2037
DCA971LLCZY9OR9OUBKE,16380.068506945903,OO2037
92FV55GKVUFSX876PCJ9,16491.8790182492,OO2037
9YEBX9EXZ4K863EV7PXU,16728.529630725392,OO2037
6JTM0L0NTI4JSW3B6RJ5,16725.461632403556,OO2037
BVPTM5LD3QQ0F3OG0CD0,17182.375166574013,OO2037
KQO152YFSELMIZGX6Z80,17673.032099823064,OO2037
CZZAJL9W3FRSKS0HBA09,17232.3675070531,OO2037
892HZRTD6T9JK914FXSX,17103.149871426132,OO2037
8VFRH48EQ9P30YG3O7A4,19417.453443821287,OO2037
XHHOPQLQUVX3JTKOF7I9,16386.205911031117,OO2037
1AHQ3MLNKU1UZQ115VIW,16938.995721657273,OO2037
BTZ0E8MAHYENMVTF1WB4,16261.26563627602,OO2037
RWSUBMV5JG4SJU3SRZ2Y,16286.806079261354,OO2037
NO37435FKGTS76IFRX0H,18473.93720809016,OO2037
B45F3IJ0W8MTKV90PU42,15353.726465892985,OO2037
4D8SMH1UC2K289RCJNM9,17675.884706922763,OO2037
UZDNNODFCGH2QKFH54AL,17616.32518872032,OO2037
T43DGL58QPV5E4K3MQOJ,15395.068637357781,OO2037
X2J7XJOU05GL64BV7WTR,17192.606456002242,OO2037
USELJAN4A1ST5CG8A8BB,17531.683281436075,OO2037
VIH6994DEPE23GBT0G9G,13332.380974468011,OO2037
43Z8P8RCY7FPTSSM2P5F,19525.57680374791,OO2037
Z10002XJIY7O6SGP38KO,15022.172151037164,OO2037
4SHA8PJLL0UE5W5J8K8E,14602.63393000664,OO2037
MV95LD03RSARKLI18Z76,17672.867127347665,OO2037
IXOU4E64XNVUAEFL94UQ,16668.964740838048,OO2037
K817Q5ST0L8IM5XDWZ0Q,19082.93937371245,OO2037
8YFVITFZ11S544SKVYRU,15986.78710400674,OO2037
L6F8YHO026J72OYN0KBF,18950.32060614812,OO2037
OEMERP3VV8RBBDC2GTNV,11474.341031889258,OO2037
USCP6EWUKIGI3WK56YLW,18068.255432986472,OO2037
C8YCPNAGGCKPJI79QYPG,17367.751206785182,OO2037
4U6S3F5ZQNYWLC3UTOUH,16807.454614083515,HP4524
8US87KB2Q9D276CVFU9Q,16145.523508604558,HP4524
UCOCD2ZEZZYDZJTZPGA0,19861.959812588768,HP4524
HW2YN6BUF42XOJ0EDVOB,17036.272597288254,HP4524
NZVLQZ06RRP0AUE7WZY3,18474.52982724617,HP4524
69L9ZH3RGU9WV500R8YP,18242.06878599006,HP4524
DR7OQXDQYOSNHWAA0WWH,16678.728748950336,HP4524
IJO3QSF4DSNMI836P9XZ,19422.74968440738,HP4524
Q89G7J7RXEB6U7RP76TO,17550.41521548663,HP4524
8O2PNDYBCLUX7NBBSZ1I,19460.626577269817,HP4524
H0K0XQJH8ZVFA81T4IPN,13884.502523145378,HP4524
MT4WEOLUFWWKUDXJMEWS,16817.46630697046,HP4524
XEO506GUSJ4EA0RZT6IN,15604.60704603955,HP4524
7STY03K0EW6YZ59GA65I,15005.7067676396,HP4524
6L121UI4IJ11P5IR38MK,17829.429011593686,HP4524
8FDZFNOM3XN3EL2QESHG,15848.395354506723,HP4524
76KKWUF0CP22P8480S6X,18535.75260479978,HP4524
LBLRNBYAS8UEYOP4OQ3F,17884.393791578987,HP4524
4PAKT9OU0BV7OJC40672,18309.774069838004,HP4524
5Y0TKR6YF6V72PKOHHKC,17958.553361105853,HP4524
ERRVIZWBEYZSCXXOO64J,18413.00818549311,HP4524
ILXD5ME65AFP2G974UOJ,18537.426556839822,HP4524
0NM9YA7OV0A6KWIZFIAB,20692.163380619208,HP4524
Q58O28NRBVWBGOYKY9MO,16133.65846580787,HP4524
9VDDLTWVB4R6UPYULDAN,18104.955475280625,HP4524
CGOIR23I74K94MOA60S5,19874.467311274573,HP4524
ZEYGH6KQRZ4RPSQT84RP,19092.465541220696,HP4524
0E1616COBT3ZUW21LBLW,18355.019387995395,HP4524
4RCIS9TN7OWDYS54D18Y,18170.279451378712,HP4524
AXNMWN8FM4ZCOJBAPAAP,20164.193734883807,HP4524
VCU7F0Z63LLKICCIXTL3,20798.40451944215,HP4524
RFU9A5560VTC5CFPAPCI,19988.52804663614,HP4524
