Id,ArrivalTime,FlightNumber
6XDNTX1NQ3KPI27S3J0D,10095.07962496114,BM2616
ENJEKZCCLGP38JN274KK,14750.971771657205,BM2616
76VSKCEXJKBGPA8TIVZK,17137.061788654646,BM2616
7NXJ1115B1TKBAIW7YY3,11156.384755219324,BM2616
GJ8HVCJA9CJV81WIZG68,15255.212498233868,BM2616
N78WRUIK9G5EBV6MRDUX,14583.62763387679,BM2616
3QYOMOMB84ZZDJTOUGVL,14917.602062218852,BM2616
JT4M4W944DW0AQG355P7,17661.210591330386,BM2616
51S6GKXABJBCC38EFARQ,16457.768965074654,BM2616
7J1TVIXMMJI3N4NY8B2X,15345.714566272723,BM2616
VVN8Q2FKMHYLWKUUKV20,16078.228295202283,BM2616
1LTBFB3WKPR0H716R813,18285.038669174402,BM2616
4J6L7EWDXLOAPP8QPDS1,14876.568826243569,BM2616
UNR9ZSI2DZS2WN2KL4QB,14350.510507531037,BM2616
RN0X7MZU77HQLL03YJAD,15670.043102994532,BM2616
1KY6ARXIC5KC9NI6PVPX,13752.371344614781,BM2616
UVN9IQ4D52AQ2IM61G4W,15595.325023537951,BM2616
HE5TS0J6B2DOIT7LD06E,8284.478605071059,BM2616
M91QC8O0V6U8SUMZFCOV,16031.311557468522,BM2616
D99F2U3EX7W5GWEY9EMP,11772.045113192578,BM2616
KPCTQBF39GY8CZO0UK09,12054.987728325506,BM2616
2QC7RWG0YPICCTQ56IZT,11830.982005305825,BM2616
9E0UJOAVZA18IX2FZ4TQ,17092.316573567463,BM2616
EQGIHHWJPKRNY77SPP4V,15674.588222415947,BM2616
MO408OOE8R1OCO9NVO31,13509.533376702188,BM2616
ZO763E6MWC9K0CIXEZXB,8880.252558108901,BM2616
RR2DPMM5PBPMHGQ0HDJM,13560.210835894897,BM2616
HJ94M0BVHHYATYHPV9SH,14727.736915067824,BM2616
OMG0HDAT3ZH89PQ8817J,16274.863058848176,BM2616
WP8UGX69KZEWR98Q1ZG7,15335.45673399944,BM2616
OUBLIFG3MC9II69L934H,15407.47002392378,BM2616
7LR1E33HKCOQKPR66B9F,14462.452774168956,XC6333
X6FJ80FVZXLKOI1044X5,14079.693699243478,XC6333
0OHKOY627VU7JTBWXV77,19041.865948585382,XC6333
VS0MPITHXIHHAENZEDM6,17295.547468962297,XC6333
1NDG9V5GS4VEAMQ114VK,17115.04707136277,XC6333
F3VK3ONON0NP7MI3D4ZZ,15072.171606182037,XC6333
AA1HH0VUGBWA0D6T9HBM,9643.60523922403,XC6333
LD5A0K972Z9LZ28FGTCL,16935.897979584046,XC6333
RYJPSOWZSP9OEPSX8PXS,16309.325984922096,XC6333
XCLMILISAO9VBRI0FRZV,15929.50932762357,XC6333
LEW4XI0LVEKAOFLTLP0G,17445.286835822786,XC6333
8F3WPR7JCPD8FDP2T5R9,16461.504852597987,XC6333
IIPH8WJDFKG48LR9RWBA,16260.974678470904,XC6333
EXOPEP1TBXODXEHBYIPH,18843.253354262506,XC6333
OO0QFYECJI3R2FFRF0CL,12946.708765757003,XC6333
LDYHB9L75YX7GI6Y72DM,14994.82477338201,XC6333
IU3DT0VKWXD0I001TTTB,12794.654557245689,XC6333
F0POLK999R2K0T2FCZHH,17000.274028284177,XC6333
M7OW1DVVBJHXLZL6YZ00,16394.43680117466,XC6333
9ZAQX1M1HTL5M5B84F82,14811.07332184924,XC6333
T6V4YCTK0OIEM420SWPE,17489.322335224402,XC6333
A9SD1739VJ2DWBLGWB58,17793.16499493359,XC6333
VEO4EY0BJWUGSK6WSOTH,16119.341297812975,XC6333
9T29MR1F48YWRVE491I5,15045.171191100611,XC6333
2LQU5H7LUUO3EIBHNXIJ,17110.299436555557,XC6333
S2IYPKVCTDCBOULLEZW3,15872.899746736355,XC6333
VCN160VCTP9MXSIU88QT,14035.331691901301,XC6333
USWKKGF321380DTX5GM9,14411.489600365901,XC6333
P7650VJZG09NNJE4P3QP,16707.420869423328,XC6333
8AILD0D4997939QZIDAW,14783.215950471369,XC6333
RT3QLS3VIQWYR8SQHWM6,12656.551366447215,XC6333
HQS0M0XLFSCURF2VU1F0,15815.150393354907,XC6333
JE2LUM83RURU7SKYUR0A,15173.776585650952,XC6333
A5GTUB74CDM40MSTCCNX,18473.31920661074,XC6333
E0INLJZU5XN9EOR5ALYQ,14998.09300220097,XC6333
LFH39OQQW6SPPDYORBN1,15493.855577517834,XC6333
NGG470V9JWOQ2X0J2OE1,12864.761473544007,XC6333
RZLMBXT6R64PV6B2XKQI,12053.121319539194,XC6333
YAEA4SAQ7B6KYGJFRJH3,16606.34789585346,XC6333
NYER4WOMPMZRFE8HG6TU,12483.833596249637,XC6333
9OQB3MDBGVMWCM75138M,19170.43694622837,XC6333
YHFESMYWKWOI6L0LC1B2,17437.044385239795,XC6333
CNZO89ZQB3O048ZAISTW,17927.154754210453,XC6333
SPF3K1AR6GKTE96UK3IP,17268.930752596898,XC6333
PU25SAOAJLGEYQ4TKYXK,15789.07689255019,XC6333
U14QLHLALMF0J66VT6PG,16224.833898023655,XC6333
KHHXNLR6B237384KVLVY,17631.09424792727,XC6333
YA5MPK3CO4Y1JFX4HOR6,12245.978027408917,XC6333
HS9H2B4XXZ5X5FSXM9EG,13020.890276311375,XC6333
M0X1U83PEANF8490JWIG,14807.45474570564,XC6333
LHOV0S7BWB198GECUH3A,17861.053207687895,XC6333
9BY4HZVXRMCGSLQL83V5,13731.698397692298,XC6333
H5X2GNQ8Q15G3X8KDHVS,15364.332882741815,XC6333
EMOGX349IYISQR7Y4R5X,12034.007041523888,XC6333
OUOXF8Y9A95TW7A1W9WG,12623.275875608475,XC6333
DARHUKIHS0HOCQOXVEVV,16676.355682222376,XC6333
7GVE8LS24HE271PA0YOR,13753.982553347434,XC6333
I5TFFIIKHO9ZCSRM3Q3F,17446.096872100803,XC6333
4W936OFPB645EZZ9LUG5,17595.035029656785,XC6333
3K0GZZQ8FNSR0265QVN9,12596.349527439264,XC6333
SZ5C7K7E256KUKCHB3XB,12271.123543026786,XC6333
727E35B5EBYD2UCEWW4C,17118.35129552539,XC6333
8CE7WKM2SXOFPRDKCYL6,14071.597510006024,XC6333
YSWCRPXORRYJP13WME92,19180.390160534942,XC6333
OKUV2HOXNF7B67TQCDPL,16227.932382646311,XC6333
9R8L1MODSNDEIA38IHJE,18620.007394585922,XC6333
CDLNGKT1ZQ25C6JT3M1Q,17035.919369205436,XC6333
L93ZLYEC30OZ234E53Y8,17867.622382479312,XC6333
SYQNE297WVKD1GXJSJAM,16513.672674287056,XC6333
A0PVQQUORFT1ABDCQV5L,14253.291679242371,XC6333
EFNCNIO95WC3HY1RPK0X,16878.45713227184,XC6333
Y6AJDWUML8RAP1SUOO50,19464.747886814133,XC6333
78A55B1FBB6S8QDT4E2P,13265.10396710418,XC6333
BK29HK75IYMZ5SM30VO5,14448.126185343413,XC6333
9P8UR2O6XRL31KH9WVMX,17253.612866198295,XC6333
J6IHTM91KT9YCLZYW52C,16078.933895084,XC6333
UWSFF5U3RPMIL5CKVXV2,13382.937847790756,XC6333
3QV204ZKVFNTA5OX07UX,14689.894908551083,XC6333
M0NYP8LPCVSEEHOKMPT9,17722.97109696454,XC6333
50Y8I8X9OKBC1LNU9CST,12186.132680385235,XC6333
126ZP9HKFF8BJXJOJX4L,16210.99318624537,XC6333
HJQRTSZILAKUUUHJ9FJK,19196.9089662736,XC6333
L521MH38APCZ440SQS6N,19261.72882462763,XC6333
76WVADU8LT7OSW39RTKG,14880.144350781811,XC6333
9VHQH4HA2HFED2X68J61,16382.134471219571,XC6333
70ITJXDPOW66J4R1BSKV,13229.206340690702,XC6333
HXXLHAH6TIC4SDK45E7X,17786.717705208048,XC6333
94MAWCVFCW5V5GU1DLZP,17088.05185787872,XC6333
M55R9G1A5JIA0K0BGI1O,13620.553846591443,XC6333
7ZR3S0U3KF8F5RDSLXJM,19278.70933245044,XC6333
GRBN62WYQZJ64Q6R8J3A,12528.162854981068,XC6333
V73078R8BLUWMIAB5Q1F,17866.65535790664,XC6333
AUM8SS5XRXP8UTBA7A4A,14290.660894415787,XC6333
Z45XJN2T2EGDWXYOCVOO,16984.532202999235,XC6333
0LMUVETS9GMJX08QO0UO,16453.64607880744,XC6333
KB6WGO8ECI8BUA5FZQGV,16942.556823108003,XC6333
0OW3MA6Q5GJQAB7O91OA,13883.613221654094,XC6333
L12D4WNRD2QNVDQ05IPG,16522.81917157273,XC6333
YX57NL1611OO0TE04YMR,17957.699870001405,XC6333
3GGAE9TSSL12M6S8LJNL,17360.323126713232,XC6333
OUR3KXML3HBZINHYTHGG,16628.38174661355,XC6333
8974189NNWGEOZGUJRYF,16765.91567538298,XC6333
SCFJVA18UQYKHCZ432O9,15776.565394613772,XC6333
ES0DA9OM07BN197OOZDP,15123.842909411891,XC6333
L6AG1D3IBBLKBB5L7O1C,14294.9500592687,XC6333
K4K73506O59PC78QZBYW,11685.810267361927,XC6333
P0CRKS001KFTGOIR16O2,15032.61386698451,XC6333
3CDDGSL7R34KY50CHLGY,17099.172454621836,XC6333
XJPXXCPMPHT1YK32P7QR,9857.192729188178,XC6333
ROW7VAI9S3TFAC3WNVAT,11496.679323321046,XC6333
3UP977GN9YCVMUK4X2QK,18821.068557310635,XC6333
GR03FEOGD91B6KQETT0T,19368.174632681377,XC6333
G2RW0UISI8DNRALCBQ58,17857.884362453497,XC6333
ZPKDWOGJ5T6ISLK89FVG,17425.97913220057,XC6333
MGCO9QCMJ3VKQ69G9QTW,16068.270671377002,XC6333
MB31M524WNW349S9KT5L,17082.698418219246,XC6333
UFX0EMD1MUU673EG9AQ4,12869.038189873983,XC6333
VFCQYMPMK9Y2OSMF3HWU,18211.707959657146,XC6333
ZONR4DJF4E295HJP0MWM,18982.311367372455,XC6333
CHWWOUGHTTKCK007TM3D,18092.501410853263,XC6333
6T0VC52CS82M56SRCV5C,12550.949027426637,XC6333
OOSRDGEVBJFCBYG2NTEN,12889.078540819908,XC6333
PKP5YQLGE2HLCH1VOJSK,13304.332078665266,XC6333
7O8SUG89R5WX12I77Y8L,15448.200955584303,XC6333
WXFKCEZ03W94HTNAJLX5,10879.102191772326,XC6333
TH0PCRCETYHLO13S6EO4,18423.82372043118,XC6333
HT5R3LOJLJAP72ST8Q4J,12823.627391130403,XC6333
TG8ITPQQELU0DN85GNXL,17217.44829400137,XC6333
DROXMSNZC2F14ZDJB7K0,14668.37089284673,XC6333
EKDL2ULG2PVX1SLPAH9X,19011.76448044003,XC6333
XTYH6T8IFFM52I88LL41,15172.833868324913,OO2037
TXODWUS007SVHAB1NHVS,14352.601587108824,OO2037
K593TCA7JN6JHLFQM100,18471.18801454084,OO2037
S60W2C95M5CV018BL869,17781.341144730435,OO2037
M5TF8TVW25KGD7CWWIDV,16466.479101688885,OO2037
036AJKQGVPNBSDXLNXRH,15134.30161814715,OO2037
UM58ANQUPTXOWTSF5KFP,16693.878496063953,OO2037
I88EYV9WCWXE84YJ3K99,13728.979894220762,OO2037
QG4SJFN15PFJDHTJKWDI,17436.34261659146,OO2037
T8RJWURAR3YOXNSXPIG4,17667.56194192463,OO2037
9GJBDVBA4MNQYNKROIH4,16342.35056127863,OO2037
925RDSGI7DY33EMJ7OFR,18593.14227158833,OO2037
MI4AYJFW5DFXJ2L2L68V,15811.814273414748,OO2037
2RVXDIJU8GTSYXJ9UZ5L,16963.215403642567,OO2037
XDAWB5BK66EXCSBYRAM2,16662.485658399502,OO2037
AR93AKEI3KFZGE8EF0YV,16348.59851888366,OO2037
08KF89RO28IK6GWD2BSL,14199.79972259401,OO2037
64MBZ9998WAFCEOCN968,16993.125053343643,OO2037
LCIZXCYWSIAJU8OIRAZB,14011.15830768595,OO2037
B6T2ZP81PQ1XMNXR2YS2,16326.92947447213,OO2037
FRO8P3Z0YYG6GIBS9Z2V,14282.914212278713,OO2037
91HEXIRST3QJCKYVX8MM,16656.50890382692,OO2037
17I293S9C45YZPGZ5TZI,17718.55053675156,OO2037
NN9FDIA1ZNQD0TNB624Q,15274.756121107546,OO2037
QVACP9WHJVOO1V0PDLX7,16502.1968291694,OO2037
PVVOC0FQR9MTOEQ848UN,14868.703456787236,OO2037
MTY2TC3S7DEFVH98J5CG,18219.912025826958,OO2037
A0EDVP76Y2G3GJG9N80Z,18942.57609883905,OO2037
C1O7VWHFDUWVS6TPZX1W,15759.942934185881,OO2037
595FQIK7U4K3CBJUIJQW,15522.208933376322,OO2037
E358BX8R5497AR64WBFC,16501.592009127344,OO2037
72R7ZR9RWZG417V1GBIE,17435.699426833915,OO2037
YTYU7SU4HNHCMJBZA9KO,18087.87773439847,OO2037
AZ8W78GQV152U5ZA3JGJ,16176.957812216824,OO2037
B64GA23XE7RLORYAKC9L,16174.195440552592,OO2037
F67PAG1ACK34I6QRZH94,13166.30292562545,OO2037
I8PF3KCJH9GSMW551IGI,18078.312264254877,OO2037
V4ZS41EMPVJ8R42OTUSW,19785.612093964373,OO2037
ICKQXGDSP97CRDB400OR,14274.199727718422,OO2037
7YRBT79019LIV1J1BIBO,17176.304946679164,OO2037
DN8KENA78985F5QV3XGL,15680.05264919438,OO2037
TWFR7W1OLXV3T872NRPP,17461.934763261255,OO2037
8E50QZCEETH8LSAMHLHS,16468.507098492213,OO2037
R8ZRNZXCJ2SGFYZGCFQX,17275.304937534733,OO2037
Q3PNIPLD3GO9R4WZR9PY,15873.736482623433,OO2037
RZZK8QYHGZ9QBMM7GZEN,15913.972089144067,OO2037
A0PRU6W5SUJJFZD47YES,16502.1209304232,OO2037
NBULY4S3EXOFO7GDDS18,17878.341609400642,OO2037
V0QJQIKOAP1Q5U68VOQ0,15494.91346515681,OO2037
DAXZY5BSU63N05FJOUE4,17995.7535118833,OO2037
7TL3K6OFWDR94823BQST,14248.939295710097,OO2037
MVGB6RA5D93XZA7AMJV3,16055.993526995888,OO2037
FJUV4F6DDZ6LI6U3XM26,17964.46472828262,OO2037
FURQVPUE3WM8D3LOJ2VP,18567.814565017536,OO2037
O4WCAJFI5L22J0RJMV4J,16317.51960118305,OO2037
AQ4RJOFFNTMB84FVNCEA,16019.86112128306,OO2037
DXIGIJNBBWFPMUOOVGNB,18304.771084738033,OO2037
LY3YQG9HF0LLPHVFN1BF,16183.055028014722,OO2037
16SDUCVYWUEOEKV82MU4,17868.551319863007,OO2037
DHNEA2JMOPPLK5LZCKEI,16118.093911583175,OO2037
QGJXORIP8KSQ2WGY2R9C,15007.049866908223,OO2037
57JFXRXDGVLZ433E1M7E,16942.676087891574,OO2037
HKAJMKCZ01V2C7AHTI8P,16841.507681063325,OO2037
2VLXALNB0182SBUC4NN6,17904.29402699082,OO2037
53UVMJNFD1WPI5HKGT9W,17080.634688146536,OO2037
ATL8O84R7EKJUY61Y33C,18416.991078327697,OO2037
EKGUGH8G9OMKESZICT6O,13422.66686702826,OO2037
6WAEHS1PYMS11EDY3A3X,19258.01753827194,OO2037
GLREN7JOYZY035VWBLOT,16109.551295309364,OO2037
1QL9IAZNP8K32K3W32WK,17281.572017178078,OO2037
KKHUC06KK3ARCR49WX38,17125.198924203105,OO2037
M84CQYR22O95RAEJUDME,16567.624818714245,OO2037
QHUMHEIWUPL1ZRSAQROJ,15755.437194286873,OO2037
CTCDKB2P4SUYUMI24ZCG,11952.80766799576,OO2037
CVQDR5G2XKPOU8OVYFRI,18070.195780812785,OO2037
1BGDOOTXTB3MDMIEF215,12878.096586043943,OO2037
NUC9XNG7NTTAIT08FXYW,16047.870270275125,OO2037
8MVVAE9R0U3FT4KSKVMD,16464.60596601645,OO2037
8T7MN2T9FFV54QZHZJNE,18306.1079733669,OO2037
5J1HNH1W7WRAKDFBNGCC,14686.36484935441,OO2037
EIQ03US3PH779FZOV0AO,14566.904235647802,OO2037
YGCPSMUXZ31RC8A92CME,15238.040334933146,OO2037
Q4BNZDSXLJRX7G5PFJR3,13541.69418448741,OO2037
487Y9M2FSSLJ17UBU9DB,18896.756238697322,OO2037
6CWBLNIZPAR2NMKGMFSL,15574.329608265878,OO2037
A79609MC6SFSW3RQJWL2,14131.155821562948,OO2037
OUQJ3YVRLOAQ3TIZPIIE,14423.544832702097,OO2037
YMC3PC3SJG5JMKRIRL6C,13314.612800733486,OO2037
3VH9YYBCTVMGSQ4W5E04,17526.15863218324,OO2037
EOCUAOEVHD6EHXGL3ZMS,15756.563890632799,OO2037
94ZLH0V88YV121EQS38N,17068.572638742844,OO2037
L72SZAKNWDU36Z6QPXHK,18579.49212567571,OO2037
LECDMTCMMXTN0WK9SPRA,12649.167688190406,OO2037
SU7IWZOO5XVGQTM96SE1,16015.744254125231,OO2037
J7T6UL5K44ZEE7FWNSUG,17184.99590235531,OO2037
DP2QI6STPBWZGOWL6THF,16636.9425412598,OO2037
P1OP0ANH8XDCU5CV0T1I,16887.035944463354,OO2037
ILYYNEJQBZ66GXEH5JRG,16954.469339162955,OO2037
EF8H13XLAEOATZFHACNE,14644.986444231503,OO2037
PUILJK0JSAIY61YX0L1L,16794.47477029475,OO2037
VCVEN3Q1JIPJT59ZSKHL,16187.745596372957,OO2037
YDZCE6OXHH9C2OAOJXU0,17130.141609117738,OO2037
IF8J11JYKMVDNGKDNQUE,16797.542606495466,OO2037
KNZI5KPMGKG1PLERNX7T,15642.451990422476,OO2037
W8BX4RPS3OJ2R6WJZMM7,15307.894718947053,OO2037
T8V2FGNOO52FHKJZFQNT,13880.748866142412,OO2037
R499ISL0JEGZJ0KIMDNK,18473.375205975954,OO2037
SGT4QOJ7RGJKL614KI6A,18000.711169789953,OO2037
BXVKBTWFS9ODQN6TTMRM,16024.638140386729,OO2037
G0AFLJ2G7UYP7F8BL76G,16081.046723504309,OO2037
LRVSOKZMZV0TU3RBAWR9,18725.355042193263,OO2037
GVD8EQ7QZGJOESG6KHUW,14713.757849211685,OO2037
ATR5UTO9L12PSXEAB0D1,19062.136096149487,OO2037
VXGRHUPJWUAQH8R2RSXI,17637.0903232819,OO2037
RB5PJOW0WIROCECHZNWB,19051.6728181144,OO2037
DH1CBJO8CHTF45A3SEFF,17931.971186959985,OO2037
L3JZBCWRGZJFO2DKCERG,16549.186934724647,OO2037
XWMM7EYV4AW8LUKJGQF4,15781.78836380336,OO2037
J0CSPZVN5SSCPJ2WPZVJ,15372.001661019141,OO2037
QQPYGYAWZOB8GURC4SXV,18592.519061054292,OO2037
3DAM7Q9GGY5W5V5F4D41,14181.571339944987,OO2037
5QS1RBPP6MHYMEZZ6YPS,17223.428606915775,OO2037
TO2RA877NQKGC1KZWRKS,17068.542661379437,OO2037
861AD9BL52TWLT96HUZ6,16411.819713458237,OO2037
RTNH2YKXL7A995AOEDVJ,16897.727339558205,OO2037
XTM7VIG7EPDIE8HDEKRA,18162.068036905297,OO2037
48TJTK4ELN3MVA1S8330,18405.26710762358,OO2037
9AKHAADBHTU7K8VJ2WTH,18398.662863095167,OO2037
MWRVYU0C20APOWTYQ2Z0,13891.752921131969,OO2037
CH68YQJIS2976VJLH8T1,17806.49974721147,OO2037
KNX6METEGXCWJ22MOUZG,18960.181211605854,OO2037
6ST4JNVXTG1A4O991ORJ,17123.433941376028,OO2037
Y9Y7V5CI8XM2AX60Y3B7,17124.70502551297,OO2037
9L1G65B0QOV7HZ3E8UDZ,16881.043614010316,OO2037
FC0Q99QRVEYQZFUWP0NG,15417.19718571643,OO2037
ML9L4Q78XS2E9JROIHFK,17822.56994204989,OO2037
33PQ6GOTS0JJ3BJPO9SN,16833.544297264387,OO2037
XNULR1T8F9MEBCHDFELN,17108.587466607238,OO2037
4SHFI040YZ0DJT8PL5BP,17841.13560371264,OO2037
XS2GLWD48IESQG5VVBCL,16825.456596254884,OO2037
GGLAQ1HT5UVQDKQR2KG7,16365.75136639455,OO2037
QB6ETVVOIOUI66QBM73A,17779.511316251796,OO2037
HT0PESCTVPQMVMT2E04H,10665.670680392996,OO2037
I5WH3207Z157I0LNDX51,17709.04700371533,OO2037
XVSJDK4CS7XOGB5F4BN0,15948.87926071306,OO2037
7GYGN25RLZUGVFPF25SC,16734.35860192892,OO2037
L4WPZ0M7Y81DIWOXJ3XC,13600.363290263136,OO2037
4KEFGTAUW6AO2FDOKFKY,18880.853072101934,OO2037
6IO89FT9FBML1OISHJBF,19778.63120633779,OO2037
B0EYGGYFVXHAF286V3YL,16619.32629029874,OO2037
SSR40QJB4523UW4MFGAW,14049.000448042045,OO2037
7ZNSKIFAXP0688TB7QU2,16578.702871953992,OO2037
2MESKOYQWZYTLMG1L0A1,16419.93860314235,OO2037
WLZXFBQH4UUO59ZOXYVF,17384.394259561806,OO2037
PNARFMRV81E096TK7WN9,15489.33618459529,OO2037
0QIZFI0XH8DL4VGM8GA4,15323.6937834563,OO2037
9E923FW337402JDUTJBZ,15965.50279341171,OO2037
X8Y5ECT8B94VM0C2IAXN,15846.6578066851,OO2037
BXDRUIBYHSQ74P2WNKHW,15728.188439430387,OO2037
NX0JA73AILDVVTKCV5RU,17240.352370244822,OO2037
K7Q0OFRZPQEST5OHM32W,16709.74608841452,OO2037
QJWJI7X59JEELTNFS1AU,16137.302288128725,OO2037
B6I3L34WST5D1TSM5NMF,16346.331078850808,OO2037
9K81RGAEZLBA1PKUBMTI,15071.402751714948,OO2037
6YYUP7OXCVVU0EPS9PMI,18433.098767775686,OO2037
89634CHHUKIBSCB0NPPQ,17145.27334941895,OO2037
I86PIXBQ0I0Y14ANORNM,16229.039079143502,OO2037
PF0D13HF8CJKQ7DKJKE4,17962.45422957416,OO2037
ZCI8TDCNKHM6QFIAF2C5,15694.853969597461,OO2037
8H33BGVI93PY2BB7QK7S,16538.91137530966,OO2037
1RUP00RYPIERVP8JRQBB,17075.17251586998,OO2037
ZLSFX6ZNP7W1WADB193N,16904.023074803765,OO2037
4OJU9TJYC5HLXXEQRRUY,16826.167936720565,OO2037
J4WCQRM6KNHS67E8YTA3,16331.142506142267,OO2037
YU27756J83NEYZDAF3SZ,15566.18180852044,OO2037
ZXL0SKMGZCZLX7LTVDH4,16211.702730046978,OO2037
YEDRIAZZX708LM4XIS90,16295.64159481533,OO2037
VHFVBXTGTF7EM5B9ZD6K,16080.398789156217,OO2037
1BLAWVRY0YIXFJT4AOXU,15031.73467200127,OO2037
G3O69KIJJKGITE64O5DB,17748.328730620236,OO2037
LWMYPO1ZUNE6ZWOR6SSK,17002.304755604127,HP4524
FDONZPJEAD2GYQCWGGUE,19330.38629515947,HP4524
C4D6ER5C9XDS6DK0S68D,18059.39688912889,HP4524
BJMOAW8MDSORF7S309BK,20376.76278846188,HP4524
76DFSZC8D8VMARLWZFSD,18689.576624714115,HP4524
UOHBK70XDQLKUOFHB11I,17943.03228404876,HP4524
CHXM0GHWRPQDC2NRAA2L,19475.828930977194,HP4524
3JM2M3RFUS414YF1HEI5,15998.409932225968,HP4524
VHB31ZGUN8KOKCYEM69M,15868.012763694314,HP4524
R1M5YB41D8AZJF6ITANI,17472.95179998044,HP4524
N90P6J3O5APNE4QABN9B,16330.004625249108,HP4524
FALV72W6VBHQPZ8WH7IH,16358.226248267492,HP4524
LI6IAZWCMMR7KHSKRW5Q,20222.436328144184,HP4524
CRCTW2ANPHHSM4VLEDH7,17969.992790296757,HP4524
MBXBDNOBE6YVTFB4MXKC,18977.98228055398,HP4524
3P0INUY0UXMO04BDYSGY,18974.263849642637,HP4524
PR23I8SNDDE0CQPPOPAD,16490.44657477583,HP4524
8W13G3BAOHSGYYWC089W,19642.531720347015,HP4524
4FFPN81EBQ4TDO2MVYVD,20484.99840377037,HP4524
HRNKVF2SDXT5V7E106Y5,19323.17586872499,HP4524
IC00L07LEZUMKADM6439,18529.070166710007,HP4524
8MK1DMW9ETRQV7OY0PRN,18225.83017566244,HP4524
S5TE0H4BS5E8RMT1QEL3,16406.879679318303,HP4524
K1Q5OUM94NEROU07GMBS,18540.119009782877,HP4524
TNTSBP3GMARZYYEHOHMZ,16338.806729096297,HP4524
6LVZ0303FMAFHHYB4AGQ,15961.032940458306,HP4524
GZQHCJS1WPNSS2PSE04T,17126.054858305524,HP4524
P2EA49OZCKCNMYSDBPEM,21023.14061970025,HP4524
XY28A9YFVZCFYQ6IEN4K,19163.09122495987,HP4524
SC08HE6SGD7OWVC5ZLLT,18837.548016281442,HP4524
X0JNVNJEZH9HEXKNQZF3,16825.84051877799,HP4524
C28EMH2Z6ETP1H145FQQ,16313.80788706762,HP4524
0E57GFDQ5WOYW0CUIDDN,17774.52116344485,HP4524
FIHZDN5QPQBGIZCCIC9M,20352.206836893933,HP4524
8ARK08VU4FPBWSU28B5X,19600.359303648023,HP4524
